name = who
year = 2011
yname = hgt
sex = male
distribution = LMS
citation = WHO
publication = http://www.who.int and supplement by Gerko Vink for WFA 10-19
[data]
x	L	M	S
4.4791	1	106.5284	0.04136
4.4819	1	106.5465	0.04136
4.4846	1	106.5647	0.04137
4.4873	1	106.5829	0.04137
4.4901	1	106.601	0.04138
4.4928	1	106.6192	0.04138
4.4956	1	106.6373	0.04138
4.4983	1	106.6555	0.04139
4.501	1	106.6736	0.04139
4.5038	1	106.6918	0.0414
4.5065	1	106.7099	0.0414
4.5092	1	106.7281	0.04141
4.512	1	106.7462	0.04141
4.5147	1	106.7644	0.04141
4.5175	1	106.7825	0.04142
4.5202	1	106.8006	0.04142
4.5229	1	106.8188	0.04143
4.5257	1	106.8369	0.04143
4.5284	1	106.8551	0.04144
4.5311	1	106.8732	0.04144
4.5339	1	106.8913	0.04144
4.5366	1	106.9095	0.04145
4.5394	1	106.9276	0.04145
4.5421	1	106.9457	0.04146
4.5448	1	106.9639	0.04146
4.5476	1	106.982	0.04147
4.5503	1	107.0001	0.04147
4.553	1	107.0183	0.04147
4.5558	1	107.0364	0.04148
4.5585	1	107.0545	0.04148
4.5613	1	107.0727	0.04149
4.564	1	107.0908	0.04149
4.5667	1	107.1089	0.04149
4.5695	1	107.127	0.0415
4.5722	1	107.1452	0.0415
4.5749	1	107.1633	0.04151
4.5777	1	107.1814	0.04151
4.5804	1	107.1995	0.04152
4.5832	1	107.2176	0.04152
4.5859	1	107.2358	0.04152
4.5886	1	107.2539	0.04153
4.5914	1	107.272	0.04153
4.5941	1	107.2901	0.04154
4.5969	1	107.3082	0.04154
4.5996	1	107.3263	0.04154
4.6023	1	107.3444	0.04155
4.6051	1	107.3625	0.04155
4.6078	1	107.3806	0.04156
4.6105	1	107.3988	0.04156
4.6133	1	107.4169	0.04157
4.616	1	107.435	0.04157
4.6188	1	107.4531	0.04157
4.6215	1	107.4712	0.04158
4.6242	1	107.4893	0.04158
4.627	1	107.5074	0.04159
4.6297	1	107.5255	0.04159
4.6324	1	107.5436	0.0416
4.6352	1	107.5617	0.0416
4.6379	1	107.5798	0.0416
4.6407	1	107.5979	0.04161
4.6434	1	107.616	0.04161
4.6461	1	107.6341	0.04162
4.6489	1	107.6522	0.04162
4.6516	1	107.6702	0.04162
4.6543	1	107.6883	0.04163
4.6571	1	107.7064	0.04163
4.6598	1	107.7245	0.04164
4.6626	1	107.7426	0.04164
4.6653	1	107.7607	0.04165
4.668	1	107.7788	0.04165
4.6708	1	107.7969	0.04165
4.6735	1	107.8149	0.04166
4.6762	1	107.833	0.04166
4.679	1	107.8511	0.04167
4.6817	1	107.8692	0.04167
4.6845	1	107.8873	0.04167
4.6872	1	107.9053	0.04168
4.6899	1	107.9234	0.04168
4.6927	1	107.9415	0.04169
4.6954	1	107.9596	0.04169
4.6982	1	107.9777	0.04169
4.7009	1	107.9957	0.0417
4.7036	1	108.0138	0.0417
4.7064	1	108.0319	0.04171
4.7091	1	108.0499	0.04171
4.7118	1	108.068	0.04172
4.7146	1	108.0861	0.04172
4.7173	1	108.1041	0.04172
4.7201	1	108.1222	0.04173
4.7228	1	108.1403	0.04173
4.7255	1	108.1583	0.04174
4.7283	1	108.1764	0.04174
4.731	1	108.1945	0.04174
4.7337	1	108.2125	0.04175
4.7365	1	108.2306	0.04175
4.7392	1	108.2487	0.04176
4.742	1	108.2667	0.04176
4.7447	1	108.2848	0.04176
4.7474	1	108.3028	0.04177
4.7502	1	108.3209	0.04177
4.7529	1	108.3389	0.04178
4.7556	1	108.357	0.04178
4.7584	1	108.375	0.04179
4.7611	1	108.3931	0.04179
4.7639	1	108.4112	0.04179
4.7666	1	108.4292	0.0418
4.7693	1	108.4473	0.0418
4.7721	1	108.4653	0.04181
4.7748	1	108.4833	0.04181
4.7775	1	108.5014	0.04181
4.7803	1	108.5194	0.04182
4.783	1	108.5375	0.04182
4.7858	1	108.5555	0.04183
4.7885	1	108.5736	0.04183
4.7912	1	108.5916	0.04183
4.794	1	108.6097	0.04184
4.7967	1	108.6277	0.04184
4.7995	1	108.6457	0.04185
4.8022	1	108.6638	0.04185
4.8049	1	108.6818	0.04185
4.8077	1	108.6998	0.04186
4.8104	1	108.7179	0.04186
4.8131	1	108.7359	0.04187
4.8159	1	108.7539	0.04187
4.8186	1	108.772	0.04188
4.8214	1	108.79	0.04188
4.8241	1	108.808	0.04188
4.8268	1	108.8261	0.04189
4.8296	1	108.8441	0.04189
4.8323	1	108.8621	0.0419
4.835	1	108.8801	0.0419
4.8378	1	108.8982	0.0419
4.8405	1	108.9162	0.04191
4.8433	1	108.9342	0.04191
4.846	1	108.9522	0.04192
4.8487	1	108.9702	0.04192
4.8515	1	108.9883	0.04192
4.8542	1	109.0063	0.04193
4.8569	1	109.0243	0.04193
4.8597	1	109.0423	0.04194
4.8624	1	109.0603	0.04194
4.8652	1	109.0783	0.04194
4.8679	1	109.0963	0.04195
4.8706	1	109.1144	0.04195
4.8734	1	109.1324	0.04196
4.8761	1	109.1504	0.04196
4.8789	1	109.1684	0.04196
4.8816	1	109.1864	0.04197
4.8843	1	109.2044	0.04197
4.8871	1	109.2224	0.04198
4.8898	1	109.2404	0.04198
4.8925	1	109.2584	0.04198
4.8953	1	109.2764	0.04199
4.898	1	109.2944	0.04199
4.9008	1	109.3124	0.042
4.9035	1	109.3304	0.042
4.9062	1	109.3484	0.042
4.909	1	109.3664	0.04201
4.9117	1	109.3843	0.04201
4.9144	1	109.4023	0.04202
4.9172	1	109.4203	0.04202
4.9199	1	109.4383	0.04202
4.9227	1	109.4563	0.04203
4.9254	1	109.4743	0.04203
4.9281	1	109.4923	0.04204
4.9309	1	109.5102	0.04204
4.9336	1	109.5282	0.04204
4.9363	1	109.5462	0.04205
4.9391	1	109.5642	0.04205
4.9418	1	109.5822	0.04206
4.9446	1	109.6001	0.04206
4.9473	1	109.6181	0.04206
4.95	1	109.6361	0.04207
4.9528	1	109.654	0.04207
4.9555	1	109.672	0.04208
4.9582	1	109.69	0.04208
4.961	1	109.7079	0.04208
4.9637	1	109.7259	0.04209
4.9665	1	109.7439	0.04209
4.9692	1	109.7618	0.0421
4.9719	1	109.7798	0.0421
4.9747	1	109.7978	0.0421
4.9774	1	109.8157	0.04211
4.9802	1	109.8337	0.04211
4.9829	1	109.8516	0.04212
4.9856	1	109.8696	0.04212
4.9884	1	109.8875	0.04212
4.9911	1	109.9055	0.04213
4.9938	1	109.9234	0.04213
4.9966	1	109.9414	0.04214
4.9993	1	109.9593	0.04214
5.0021	1	109.9773	0.04214
5.0048	1	109.9952	0.04215
5.0075	1	110.0131	0.04215
5.0103	1	110.0311	0.04216
5.013	1	110.049	0.04216
5.0157	1	110.0669	0.04216
5.0185	1	110.0849	0.04217
5.0212	1	110.1028	0.04217
5.024	1	110.1207	0.04218
5.0267	1	110.1387	0.04218
5.0294	1	110.1566	0.04218
5.0322	1	110.1745	0.04219
5.0349	1	110.1924	0.04219
5.0376	1	110.2104	0.0422
5.0404	1	110.2283	0.0422
5.0431	1	110.2462	0.0422
5.0459	1	110.2641	0.04221
5.0486	1	110.282	0.04221
5.0513	1	110.3	0.04222
5.0541	1	110.3179	0.04222
5.0568	1	110.3358	0.04222
5.0595	1	110.3537	0.04223
5.0623	1	110.3716	0.04223
5.065	1	110.3895	0.04223
5.0678	1	110.4074	0.04224
5.0705	1	110.4253	0.04224
5.0732	1	110.4432	0.04225
5.076	1	110.4611	0.04225
5.0787	1	110.479	0.04225
5.0815	1	110.4969	0.04226
5.0833	1	110.2647	0.04164
5.1667	1	110.8006	0.04172
5.25	1	111.3338	0.0418
5.3333	1	111.8636	0.04187
5.4167	1	112.3895	0.04195
5.5	1	112.911	0.04203
5.5833	1	113.428	0.04211
5.6667	1	113.941	0.04218
5.75	1	114.45	0.04226
5.8333	1	114.9547	0.04234
5.9167	1	115.4549	0.04241
6	1	115.9509	0.04249
6.0833	1	116.4432	0.04257
6.1667	1	116.9325	0.04264
6.25	1	117.4196	0.04272
6.3333	1	117.9046	0.0428
6.4167	1	118.388	0.04287
6.5	1	118.87	0.04295
6.5833	1	119.3508	0.04303
6.6667	1	119.8303	0.04311
6.75	1	120.3085	0.04318
6.8333	1	120.7853	0.04326
6.9167	1	121.2604	0.04334
7	1	121.7338	0.04342
7.0833	1	122.2053	0.0435
7.1667	1	122.675	0.04358
7.25	1	123.1429	0.04366
7.3333	1	123.6092	0.04374
7.4167	1	124.0736	0.04382
7.5	1	124.5361	0.0439
7.5833	1	124.9964	0.04398
7.6667	1	125.4545	0.04406
7.75	1	125.9104	0.04414
7.8333	1	126.364	0.04422
7.9167	1	126.8156	0.0443
8	1	127.2651	0.04438
8.0833	1	127.7129	0.04446
8.1667	1	128.159	0.04454
8.25	1	128.6034	0.04462
8.3333	1	129.0466	0.0447
8.4167	1	129.4887	0.04478
8.5	1	129.93	0.04487
8.5833	1	130.3705	0.04495
8.6667	1	130.8103	0.04503
8.75	1	131.2495	0.04511
8.8333	1	131.6884	0.04519
8.9167	1	132.1269	0.04527
9	1	132.5652	0.04535
9.0833	1	133.0031	0.04543
9.1667	1	133.4404	0.04551
9.25	1	133.877	0.04559
9.3333	1	134.313	0.04566
9.4167	1	134.7483	0.04574
9.5	1	135.1829	0.04582
9.5833	1	135.6168	0.04589
9.6667	1	136.0501	0.04597
9.75	1	136.4829	0.04604
9.8333	1	136.9153	0.04612
9.9167	1	137.3474	0.04619
10	1	137.7795	0.04626
10.0833	1	138.21190000000001	0.04633
10.1667	1	138.6452	0.0464
10.25	1	139.0797	0.04647
10.3333	1	139.5158	0.04654
10.4167	1	139.954	0.04661
10.5	1	140.3948	0.04667
10.5833	1	140.8387	0.04674
10.6667	1	141.2859	0.0468
10.75	1	141.7368	0.04686
10.8333	1	142.1916	0.04692
10.9167	1	142.6501	0.04698
11	1	143.1126	0.04703
11.0833	1	143.5795	0.04709
11.1667	1	144.0511	0.04714
11.25	1	144.5276	0.04719
11.3333	1	145.0093	0.04723
11.4167	1	145.4964	0.04728
11.5	1	145.9891	0.04732
11.5833	1	146.4878	0.04736
11.6667	1	146.9927	0.0474
11.75	1	147.5041	0.04744
11.8333	1	148.0224	0.04747
11.9167	1	148.5478	0.0475
12	1	149.0807	0.04753
12.0833	1	149.6212	0.04755
12.1667	1	150.1694	0.04758
12.25	1	150.7256	0.04759
12.3333	1	151.2899	0.04761
12.4167	1	151.8623	0.04762
12.5	1	152.4425	0.04763
12.5833	1	153.0298	0.04763
12.6667	1	153.6234	0.04764
12.75	1	154.2223	0.04763
12.8333	1	154.8258	0.04763
12.9167	1	155.4329	0.04762
13	1	156.0426	0.0476
13.0833	1	156.6539	0.04758
13.1667	1	157.266	0.04756
13.25	1	157.8775	0.04754
13.3333	1	158.4871	0.04751
13.4167	1	159.0937	0.04747
13.5	1	159.6962	0.04744
13.5833	1	160.2939	0.0474
13.6667	1	160.8861	0.04735
13.75	1	161.472	0.0473
13.8333	1	162.0505	0.04725
13.9167	1	162.6207	0.0472
14	1	163.1816	0.04714
14.0833	1	163.7321	0.04707
14.1667	1	164.2717	0.04701
14.25	1	164.7994	0.04694
14.3333	1	165.3145	0.04687
14.4167	1	165.8165	0.04679
14.5	1	166.305	0.04671
14.5833	1	166.7799	0.04663
14.6667	1	167.2415	0.04655
14.75	1	167.6899	0.04646
14.8333	1	168.1255	0.04637
14.9167	1	168.5482	0.04628
15	1	168.958	0.04619
15.0833	1	169.3549	0.04609
15.1667	1	169.7389	0.04599
15.25	1	170.1099	0.04589
15.3333	1	170.468	0.04579
15.4167	1	170.8136	0.04569
15.5	1	171.1468	0.04559
15.5833	1	171.468	0.04548
15.6667	1	171.7773	0.04538
15.75	1	172.0748	0.04527
15.8333	1	172.3606	0.04516
15.9167	1	172.6345	0.04506
16	1	172.8967	0.04495
16.0833	1	173.147	0.04484
16.1667	1	173.3856	0.04473
16.25	1	173.6126	0.04462
16.3333	1	173.828	0.04451
16.4167	1	174.0321	0.0444
16.5	1	174.2251	0.04429
16.5833	1	174.4071	0.04418
16.6667	1	174.5784	0.04407
16.75	1	174.7392	0.04396
16.8333	1	174.8896	0.04385
16.9167	1	175.0301	0.04375
17	1	175.1609	0.04364
17.0833	1	175.2824	0.04353
17.1667	1	175.3951	0.04343
17.25	1	175.4995	0.04332
17.3333	1	175.5959	0.04322
17.4167	1	175.685	0.04311
17.5	1	175.7672	0.04301
17.5833	1	175.8432	0.04291
17.6667	1	175.9133	0.04281
17.75	1	175.9781	0.04271
17.8333	1	176.038	0.04261
17.9167	1	176.0935	0.04251
18	1	176.1449	0.04241
18.0833	1	176.1925	0.04232
18.1667	1	176.2368	0.04222
18.25	1	176.2779	0.04213
18.3333	1	176.3162	0.04204
18.4167	1	176.3518	0.04195
18.5	1	176.3851	0.04185
18.5833	1	176.4162	0.04177
18.6667	1	176.4453	0.04168
18.75	1	176.4724	0.04159
18.8333	1	176.4976	0.0415
18.9167	1	176.5211	0.04142
19	1	176.5432	0.04134
19.0833	1	176.5432	0.04134
