name = who
year = 2007
yname = hdc
sex = female
distribution = LMS
citation = WHO
publication = WHO Multicentre Growth Reference Study Group (2007). WHO Child Growth Standards: Head circumference-for-age, arm circumference-for-age, triceps skinfold-for-age and subscapular skinfold-for-age: Methods and development. Geneva: World Health Organization; pp 217. (web site: http://www.who.int/childgrowth/publications/en/ )
[data]
x	L	M	S
0	1	33.8787	0.03496
0.0027	1	33.975	0.03479
0.0055	1	34.0714	0.03461
0.0082	1	34.1677	0.03444
0.011	1	34.264	0.03426
0.0137	1	34.3603	0.03409
0.0164	1	34.4566	0.03391
0.0192	1	34.5529	0.03374
0.0219	1	34.6493	0.03356
0.0246	1	34.7456	0.03339
0.0274	1	34.8419	0.03321
0.0301	1	34.9382	0.03304
0.0329	1	35.0345	0.03286
0.0356	1	35.1309	0.03269
0.0383	1	35.2272	0.03251
0.0411	1	35.3211	0.03248
0.0438	1	35.413	0.03245
0.0465	1	35.5028	0.03242
0.0493	1	35.5906	0.03239
0.052	1	35.6766	0.03236
0.0548	1	35.7607	0.03233
0.0575	1	35.843	0.03231
0.0602	1	35.9237	0.03228
0.063	1	36.0028	0.03226
0.0657	1	36.0803	0.03223
0.0684	1	36.1563	0.03221
0.0712	1	36.2309	0.03219
0.0739	1	36.3042	0.03217
0.0767	1	36.3761	0.03215
0.0794	1	36.4468	0.03213
0.0821	1	36.5163	0.03211
0.0849	1	36.5846	0.03209
0.0876	1	36.6519	0.03207
0.0903	1	36.718	0.03206
0.0931	1	36.7831	0.03204
0.0958	1	36.8472	0.03202
0.0986	1	36.9104	0.032
0.1013	1	36.9726	0.03199
0.104	1	37.034	0.03197
0.1068	1	37.0945	0.03196
0.1095	1	37.1541	0.03194
0.1123	1	37.213	0.03193
0.115	1	37.2711	0.03191
0.1177	1	37.3284	0.0319
0.1205	1	37.3851	0.03188
0.1232	1	37.4411	0.03187
0.1259	1	37.4964	0.03186
0.1287	1	37.551	0.03184
0.1314	1	37.605	0.03183
0.1342	1	37.6584	0.03182
0.1369	1	37.7112	0.0318
0.1396	1	37.7635	0.03179
0.1424	1	37.8152	0.03178
0.1451	1	37.8663	0.03177
0.1478	1	37.9169	0.03176
0.1506	1	37.9671	0.03174
0.1533	1	38.0167	0.03173
0.1561	1	38.0658	0.03172
0.1588	1	38.1145	0.03171
0.1615	1	38.1628	0.0317
0.1643	1	38.2106	0.03169
0.167	1	38.258	0.03168
0.1697	1	38.305	0.03167
0.1725	1	38.3516	0.03166
0.1752	1	38.3978	0.03164
0.178	1	38.4437	0.03163
0.1807	1	38.4891	0.03162
0.1834	1	38.5342	0.03161
0.1862	1	38.5789	0.0316
0.1889	1	38.6233	0.03159
0.1916	1	38.6673	0.03158
0.1944	1	38.711	0.03158
0.1971	1	38.7543	0.03157
0.1999	1	38.7973	0.03156
0.2026	1	38.84	0.03155
0.2053	1	38.8823	0.03154
0.2081	1	38.9244	0.03153
0.2108	1	38.9661	0.03152
0.2136	1	39.0075	0.03151
0.2163	1	39.0487	0.0315
0.219	1	39.0895	0.03149
0.2218	1	39.1301	0.03149
0.2245	1	39.1704	0.03148
0.2272	1	39.2104	0.03147
0.23	1	39.2501	0.03146
0.2327	1	39.2896	0.03145
0.2355	1	39.3288	0.03144
0.2382	1	39.3677	0.03144
0.2409	1	39.4064	0.03143
0.2437	1	39.4448	0.03142
0.2464	1	39.483	0.03141
0.2491	1	39.521	0.0314
0.2519	1	39.5587	0.0314
0.2546	1	39.5962	0.03139
0.2574	1	39.6335	0.03138
0.2601	1	39.6705	0.03137
0.2628	1	39.7073	0.03137
0.2656	1	39.7438	0.03136
0.2683	1	39.7802	0.03135
0.271	1	39.8163	0.03134
0.2738	1	39.8522	0.03134
0.2765	1	39.8879	0.03133
0.2793	1	39.9233	0.03132
0.282	1	39.9586	0.03131
0.2847	1	39.9936	0.03131
0.2875	1	40.0284	0.0313
0.2902	1	40.063	0.03129
0.293	1	40.0974	0.03129
0.2957	1	40.1316	0.03128
0.2984	1	40.1656	0.03127
0.3012	1	40.1994	0.03127
0.3039	1	40.233	0.03126
0.3066	1	40.2664	0.03125
0.3094	1	40.2995	0.03125
0.3121	1	40.3325	0.03124
0.3149	1	40.3653	0.03123
0.3176	1	40.3979	0.03123
0.3203	1	40.4303	0.03122
0.3231	1	40.4625	0.03121
0.3258	1	40.4946	0.03121
0.3285	1	40.5264	0.0312
0.3313	1	40.5581	0.0312
0.334	1	40.5895	0.03119
0.3368	1	40.6208	0.03118
0.3395	1	40.6519	0.03118
0.3422	1	40.6829	0.03117
0.345	1	40.7136	0.03117
0.3477	1	40.7442	0.03116
0.3504	1	40.7746	0.03115
0.3532	1	40.8048	0.03115
0.3559	1	40.8348	0.03114
0.3587	1	40.8647	0.03114
0.3614	1	40.8944	0.03113
0.3641	1	40.9239	0.03112
0.3669	1	40.9533	0.03112
0.3696	1	40.9824	0.03111
0.3723	1	41.0115	0.03111
0.3751	1	41.0403	0.0311
0.3778	1	41.069	0.0311
0.3806	1	41.0975	0.03109
0.3833	1	41.1259	0.03108
0.386	1	41.1541	0.03108
0.3888	1	41.1821	0.03107
0.3915	1	41.21	0.03107
0.3943	1	41.2378	0.03106
0.397	1	41.2653	0.03106
0.3997	1	41.2927	0.03105
0.4025	1	41.32	0.03105
0.4052	1	41.3471	0.03104
0.4079	1	41.3741	0.03104
0.4107	1	41.4009	0.03103
0.4134	1	41.4275	0.03103
0.4162	1	41.454	0.03102
0.4189	1	41.4804	0.03102
0.4216	1	41.5066	0.03101
0.4244	1	41.5327	0.03101
0.4271	1	41.5586	0.031
0.4298	1	41.5844	0.03099
0.4326	1	41.61	0.03099
0.4353	1	41.6355	0.03098
0.4381	1	41.6609	0.03098
0.4408	1	41.6861	0.03098
0.4435	1	41.7112	0.03097
0.4463	1	41.7362	0.03097
0.449	1	41.761	0.03096
0.4517	1	41.7857	0.03096
0.4545	1	41.8102	0.03095
0.4572	1	41.8346	0.03095
0.46	1	41.8589	0.03094
0.4627	1	41.8831	0.03094
0.4654	1	41.9071	0.03093
0.4682	1	41.931	0.03093
0.4709	1	41.9548	0.03092
0.4736	1	41.9784	0.03092
0.4764	1	42.0019	0.03091
0.4791	1	42.0253	0.03091
0.4819	1	42.0485	0.0309
0.4846	1	42.0717	0.0309
0.4873	1	42.0947	0.03089
0.4901	1	42.1176	0.03089
0.4928	1	42.1403	0.03089
0.4956	1	42.163	0.03088
0.4983	1	42.1855	0.03088
0.501	1	42.2079	0.03087
0.5038	1	42.2302	0.03087
0.5065	1	42.2523	0.03086
0.5092	1	42.2744	0.03086
0.512	1	42.2963	0.03085
0.5147	1	42.3181	0.03085
0.5175	1	42.3398	0.03085
0.5202	1	42.3614	0.03084
0.5229	1	42.3829	0.03084
0.5257	1	42.4042	0.03083
0.5284	1	42.4255	0.03083
0.5311	1	42.4466	0.03082
0.5339	1	42.4676	0.03082
0.5366	1	42.4885	0.03082
0.5394	1	42.5093	0.03081
0.5421	1	42.53	0.03081
0.5448	1	42.5506	0.0308
0.5476	1	42.5711	0.0308
0.5503	1	42.5915	0.03079
0.553	1	42.6117	0.03079
0.5558	1	42.6319	0.03079
0.5585	1	42.6519	0.03078
0.5613	1	42.6719	0.03078
0.564	1	42.6917	0.03077
0.5667	1	42.7115	0.03077
0.5695	1	42.7311	0.03077
0.5722	1	42.7507	0.03076
0.5749	1	42.7701	0.03076
0.5777	1	42.7894	0.03075
0.5804	1	42.8087	0.03075
0.5832	1	42.8278	0.03075
0.5859	1	42.8469	0.03074
0.5886	1	42.8658	0.03074
0.5914	1	42.8846	0.03073
0.5941	1	42.9034	0.03073
0.5969	1	42.922	0.03073
0.5996	1	42.9406	0.03072
0.6023	1	42.9591	0.03072
0.6051	1	42.9774	0.03072
0.6078	1	42.9957	0.03071
0.6105	1	43.0139	0.03071
0.6133	1	43.032	0.0307
0.616	1	43.05	0.0307
0.6188	1	43.0679	0.0307
0.6215	1	43.0857	0.03069
0.6242	1	43.1034	0.03069
0.627	1	43.1211	0.03069
0.6297	1	43.1386	0.03068
0.6324	1	43.1561	0.03068
0.6352	1	43.1734	0.03067
0.6379	1	43.1907	0.03067
0.6407	1	43.2079	0.03067
0.6434	1	43.225	0.03066
0.6461	1	43.2421	0.03066
0.6489	1	43.259	0.03066
0.6516	1	43.2759	0.03065
0.6543	1	43.2926	0.03065
0.6571	1	43.3093	0.03065
0.6598	1	43.3259	0.03064
0.6626	1	43.3424	0.03064
0.6653	1	43.3589	0.03063
0.668	1	43.3753	0.03063
0.6708	1	43.3915	0.03063
0.6735	1	43.4077	0.03062
0.6762	1	43.4239	0.03062
0.679	1	43.4399	0.03062
0.6817	1	43.4559	0.03061
0.6845	1	43.4717	0.03061
0.6872	1	43.4876	0.03061
0.6899	1	43.5033	0.0306
0.6927	1	43.5189	0.0306
0.6954	1	43.5345	0.0306
0.6982	1	43.55	0.03059
0.7009	1	43.5654	0.03059
0.7036	1	43.5808	0.03059
0.7064	1	43.5961	0.03058
0.7091	1	43.6113	0.03058
0.7118	1	43.6264	0.03058
0.7146	1	43.6415	0.03057
0.7173	1	43.6564	0.03057
0.7201	1	43.6714	0.03057
0.7228	1	43.6862	0.03056
0.7255	1	43.701	0.03056
0.7283	1	43.7157	0.03056
0.731	1	43.7303	0.03055
0.7337	1	43.7449	0.03055
0.7365	1	43.7594	0.03055
0.7392	1	43.7738	0.03054
0.742	1	43.7882	0.03054
0.7447	1	43.8025	0.03054
0.7474	1	43.8167	0.03053
0.7502	1	43.8309	0.03053
0.7529	1	43.845	0.03053
0.7556	1	43.859	0.03052
0.7584	1	43.873	0.03052
0.7611	1	43.8869	0.03052
0.7639	1	43.9007	0.03051
0.7666	1	43.9145	0.03051
0.7693	1	43.9282	0.03051
0.7721	1	43.9419	0.0305
0.7748	1	43.9555	0.0305
0.7775	1	43.969	0.0305
0.7803	1	43.9824	0.03049
0.783	1	43.9959	0.03049
0.7858	1	44.0092	0.03049
0.7885	1	44.0225	0.03049
0.7912	1	44.0357	0.03048
0.794	1	44.0489	0.03048
0.7967	1	44.062	0.03048
0.7995	1	44.0751	0.03047
0.8022	1	44.088	0.03047
0.8049	1	44.101	0.03047
0.8077	1	44.1139	0.03046
0.8104	1	44.1267	0.03046
0.8131	1	44.1395	0.03046
0.8159	1	44.1522	0.03045
0.8186	1	44.1648	0.03045
0.8214	1	44.1774	0.03045
0.8241	1	44.19	0.03045
0.8268	1	44.2025	0.03044
0.8296	1	44.2149	0.03044
0.8323	1	44.2273	0.03044
0.835	1	44.2396	0.03043
0.8378	1	44.2519	0.03043
0.8405	1	44.2641	0.03043
0.8433	1	44.2763	0.03043
0.846	1	44.2884	0.03042
0.8487	1	44.3005	0.03042
0.8515	1	44.3125	0.03042
0.8542	1	44.3245	0.03041
0.8569	1	44.3364	0.03041
0.8597	1	44.3483	0.03041
0.86240000000000006	1	44.3601	0.0304
0.8652	1	44.3719	0.0304
0.8679	1	44.3836	0.0304
0.8706	1	44.3952	0.0304
0.8734	1	44.4069	0.03039
0.8761	1	44.4184	0.03039
0.8789	1	44.43	0.03039
0.8816	1	44.4414	0.03038
0.8843	1	44.4529	0.03038
0.8871	1	44.4643	0.03038
0.8898	1	44.4756	0.03038
0.8925	1	44.4869	0.03037
0.8953	1	44.4981	0.03037
0.898	1	44.5093	0.03037
0.9008	1	44.5205	0.03037
0.9035	1	44.5316	0.03036
0.9062	1	44.5427	0.03036
0.909	1	44.5537	0.03036
0.9117	1	44.5646	0.03035
0.9144	1	44.5756	0.03035
0.9172	1	44.5865	0.03035
0.9199	1	44.5973	0.03035
0.9227	1	44.6081	0.03034
0.9254	1	44.6189	0.03034
0.9281	1	44.6296	0.03034
0.9309	1	44.6402	0.03034
0.9336	1	44.6509	0.03033
0.9363	1	44.6615	0.03033
0.9391	1	44.672	0.03033
0.9418	1	44.6825	0.03032
0.9446	1	44.693	0.03032
0.9473	1	44.7034	0.03032
0.95	1	44.7138	0.03032
0.9528	1	44.7241	0.03031
0.9555	1	44.7344	0.03031
0.9582	1	44.7447	0.03031
0.961	1	44.7549	0.03031
0.9637	1	44.7651	0.0303
0.9665	1	44.7752	0.0303
0.9692	1	44.7853	0.0303
0.9719	1	44.7954	0.0303
0.9747	1	44.8054	0.03029
0.9774	1	44.8154	0.03029
0.9802	1	44.8254	0.03029
0.9829	1	44.8353	0.03028
0.9856	1	44.8452	0.03028
0.9884	1	44.855	0.03028
0.9911	1	44.8648	0.03028
0.9938	1	44.8746	0.03027
0.9966	1	44.8844	0.03027
0.9993	1	44.894	0.03027
1.0021	1	44.9037	0.03027
1.0048	1	44.9133	0.03026
1.0075	1	44.9229	0.03026
1.0103	1	44.9325	0.03026
1.013	1	44.942	0.03026
1.0157	1	44.9515	0.03025
1.0185	1	44.9609	0.03025
1.0212	1	44.9704	0.03025
1.024	1	44.9797	0.03025
1.0267	1	44.9891	0.03024
1.0294	1	44.9984	0.03024
1.0322	1	45.0077	0.03024
1.0349	1	45.0169	0.03024
